size,np,threads,time
25000,6,1,40.572257
25000,6,1,40.526997
25000,6,1,40.374977
25000,6,1,40.456307
25000,6,1,40.466496
25000,6,2,20.997355
25000,6,2,20.974993
25000,6,2,21.014213
25000,6,2,21.014824
25000,6,2,20.986394
25000,6,3,14.424111
25000,6,3,14.498998
25000,6,3,14.461781
25000,6,3,14.456171
25000,6,3,14.440736
25000,6,4,11.072674
25000,6,4,11.101507
25000,6,4,11.084437
25000,6,4,11.078315
25000,6,4,11.116741
25000,6,5,9.080625
25000,6,5,9.077855
25000,6,5,9.101767
25000,6,5,9.097023
25000,6,5,9.096182
25000,6,6,7.790870
25000,6,6,7.784902
25000,6,6,7.769961
25000,6,6,7.823363
25000,6,6,7.899058
25000,6,7,6.845800
25000,6,7,6.884409
25000,6,7,6.828101
25000,6,7,6.814888
25000,6,7,6.843786
25000,6,8,6.148590
25000,6,8,6.136241
25000,6,8,6.162759
25000,6,8,6.153675
25000,6,8,6.200434
25000,6,9,5.565115
25000,6,9,5.556782
25000,6,9,5.558886
25000,6,9,5.567376
25000,6,9,5.572031
25000,6,10,5.129573
25000,6,10,5.179973
25000,6,10,5.192396
25000,6,10,5.180986
25000,6,10,5.139703
25000,6,11,4.799533
25000,6,11,4.814453
25000,6,11,4.792457
25000,6,11,4.836791
25000,6,11,4.796347
25000,6,12,4.548406
25000,6,12,4.561290
25000,6,12,4.586179
25000,6,12,4.549809
25000,6,12,4.539616
25000,6,13,4.294420
25000,6,13,4.313272
25000,6,13,4.257648
25000,6,13,4.348493
25000,6,13,4.359022
25000,6,14,4.151816
25000,6,14,4.083735
25000,6,14,4.093486
25000,6,14,4.083400
25000,6,14,4.127104
25000,6,15,3.931764
25000,6,15,3.924503
25000,6,15,3.908850
25000,6,15,3.930838
25000,6,15,3.948906
25000,6,16,3.764282
25000,6,16,3.848713
25000,6,16,3.791562
25000,6,16,3.756345
25000,6,16,3.799617
25000,6,17,3.617607
25000,6,17,3.706248
25000,6,17,3.616987
25000,6,17,3.631870
25000,6,17,3.666289
25000,6,18,3.826283
25000,6,18,3.538107
25000,6,18,3.505707
25000,6,18,3.554686
25000,6,18,3.578746
25000,6,19,3.400697
25000,6,19,3.423605
25000,6,19,3.435448
25000,6,19,3.403307
25000,6,19,3.402987
25000,6,20,3.297463
25000,6,20,3.286537
25000,6,20,3.317081
25000,6,20,3.352544
25000,6,20,3.297190
25000,6,21,3.223394
25000,6,21,3.244951
25000,6,21,3.200310
25000,6,21,3.195809
25000,6,21,3.202467
25000,6,22,3.532707
25000,6,22,3.120967
25000,6,22,3.102353
25000,6,22,3.142379
25000,6,22,3.138187
25000,6,23,3.459556
25000,6,23,3.035343
25000,6,23,3.078690
25000,6,23,3.058953
25000,6,23,3.067499
25000,6,24,2.946903
25000,6,24,3.009600
25000,6,24,2.991392
25000,6,24,3.361621
25000,6,24,2.981696
25000,6,25,2.944331
25000,6,25,2.879998
25000,6,25,2.949909
25000,6,25,2.915151
25000,6,25,2.886635
25000,6,26,2.838340
25000,6,26,2.831830
25000,6,26,2.873046
25000,6,26,2.828956
25000,6,26,3.266961
25000,6,27,2.838527
25000,6,27,2.821722
25000,6,27,2.817918
25000,6,27,2.809983
25000,6,27,2.797320
25000,6,28,2.757367
25000,6,28,2.793394
25000,6,28,2.756458
25000,6,28,2.758731
25000,6,28,2.753177
25000,6,29,2.709021
25000,6,29,2.696487
25000,6,29,2.733461
25000,6,29,2.689650
25000,6,29,2.677077
25000,6,30,2.618783
25000,6,30,2.634853
25000,6,30,2.679495
25000,6,30,2.624417
25000,6,30,2.667938
25000,6,31,2.630323
25000,6,31,2.598875
25000,6,31,2.610023
25000,6,31,2.591733
25000,6,31,2.605227
25000,6,32,2.561775
25000,6,32,2.560192
25000,6,32,2.537876
25000,6,32,2.540767
25000,6,32,2.572944
25000,6,33,2.548375
25000,6,33,2.503403
25000,6,33,2.505890
25000,6,33,2.549511
25000,6,33,2.931514
25000,6,34,2.477578
25000,6,34,2.451491
25000,6,34,2.681019
25000,6,34,2.517330
25000,6,34,2.462341
25000,6,35,2.470137
25000,6,35,2.433342
25000,6,35,2.415219
25000,6,35,2.410087
25000,6,35,2.427170
25000,6,36,2.391757
25000,6,36,2.514257
25000,6,36,2.381051
25000,6,36,2.401092
25000,6,36,2.395240
25000,6,37,2.353360
25000,6,37,2.341944
25000,6,37,2.394838
25000,6,37,2.374081
25000,6,37,2.407932
25000,6,38,2.300708
25000,6,38,2.311440
25000,6,38,2.330432
25000,6,38,2.333124
25000,6,38,2.340641
25000,6,39,2.302880
25000,6,39,2.334791
25000,6,39,2.271058
25000,6,39,2.262019
25000,6,39,2.542489
25000,6,40,2.232042
25000,6,40,2.233307
25000,6,40,2.232533
25000,6,40,2.226702
25000,6,40,2.273811
25000,6,41,2.734537
25000,6,41,2.205005
25000,6,41,2.201845
25000,6,41,2.752389
25000,6,41,2.238238
25000,6,42,2.168045
25000,6,42,2.654979
25000,6,42,2.144334
25000,6,42,2.149276
25000,6,42,2.253305
25000,6,43,2.166879
25000,6,43,2.151864
25000,6,43,2.152979
25000,6,43,2.117547
25000,6,43,2.117531
25000,6,44,2.110175
25000,6,44,2.588233
25000,6,44,2.080754
25000,6,44,2.116960
25000,6,44,2.215987
25000,6,45,2.047219
25000,6,45,2.061821
25000,6,45,2.046945
25000,6,45,2.111803
25000,6,45,2.099266
25000,6,46,2.024798
25000,6,46,2.052659
25000,6,46,2.034857
25000,6,46,2.023332
25000,6,46,2.060940
25000,6,47,2.020154
25000,6,47,2.002423
25000,6,47,2.499366
25000,6,47,1.999508
25000,6,47,2.059816
25000,6,48,2.062880
25000,6,48,2.024982
25000,6,48,2.003091
25000,6,48,2.048824
25000,6,48,2.022720
25000,6,49,1.998294
25000,6,49,1.994206
25000,6,49,1.998515
25000,6,49,2.023604
25000,6,49,2.008624
25000,6,50,2.443281
25000,6,50,1.994016
25000,6,50,1.979079
25000,6,50,1.969926
25000,6,50,2.058560
25000,6,51,2.011193
25000,6,51,1.970462
25000,6,51,2.196714
25000,6,51,1.945740
25000,6,51,1.955461
25000,6,52,1.941293
25000,6,52,1.973311
25000,6,52,1.932817
25000,6,52,1.928642
25000,6,52,1.910175
25000,6,53,1.959745
25000,6,53,1.961310
25000,6,53,2.394964
25000,6,53,1.941424
25000,6,53,1.914886
25000,6,54,1.927264
25000,6,54,1.896671
25000,6,54,1.979306
25000,6,54,1.977286
25000,6,54,1.944922
25000,6,55,1.968105
25000,6,55,1.912256
25000,6,55,1.938999
25000,6,55,1.930320
25000,6,55,1.902506
25000,6,56,1.869487
25000,6,56,1.882287
25000,6,56,1.899070
25000,6,56,1.969595
25000,6,56,1.902700
25000,6,57,1.913641
25000,6,57,1.898737
25000,6,57,1.904673
25000,6,57,1.900312
25000,6,57,1.874125
25000,6,58,1.887376
25000,6,58,1.926237
25000,6,58,1.873441
25000,6,58,1.858109
25000,6,58,1.871210
25000,6,59,1.867695
25000,6,59,1.904147
25000,6,59,1.932780
25000,6,59,1.876365
25000,6,59,1.885371
25000,6,60,1.867749
25000,6,60,1.963996
25000,6,60,1.866841
25000,6,60,1.854168
25000,6,60,1.862046
25000,6,61,1.891458
25000,6,61,1.865806
25000,6,61,1.844401
25000,6,61,1.895457
25000,6,61,1.843135
25000,6,62,1.851621
25000,6,62,1.853181
25000,6,62,1.841590
25000,6,62,1.812127
25000,6,62,1.903710
25000,6,63,1.809473
25000,6,63,1.881271
25000,6,63,1.829153
25000,6,63,1.836409
25000,6,63,1.822106
25000,6,64,1.836973
25000,6,64,1.870057
25000,6,64,1.834669
25000,6,64,1.820052
25000,6,64,1.818361
